"row_id","Species","weight","Weighting","WeightAlgorithm","Normalization","RecordID","Route","Model","TrainWeighting","Stage","Design","FitKey"
14,"Thunnus_orientalis",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0015","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
15,"Pampus_argenteus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0016","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
16,"Pampus_argenteus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0017","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
17,"Pampus_argenteus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0018","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
18,"Pampus_argenteus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0019","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
19,"Pampus_argenteus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0020","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
20,"Pterapogon_kauderni",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0021","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
21,"Pterapogon_kauderni",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0022","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
22,"Pterapogon_kauderni",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0023","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
23,"Oxyeleotris_marmorata",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0024","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
24,"Oxyeleotris_marmorata",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0025","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
25,"Channa_argus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0027","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
26,"Trichopodus_trichopterus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0028","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
27,"Eleutheronema_tetradactylum",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0029","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
28,"Lates_calcarifer",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0030","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
29,"Lates_calcarifer",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0031","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
30,"Lates_calcarifer",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0032","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
31,"Lates_calcarifer",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0033","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
32,"Seriola_dumerili",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0034","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
33,"Seriola_dumerili",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0035","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
34,"Paralichthys_olivaceus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0036","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
35,"Paralichthys_olivaceus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0037","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
36,"Platichthys_stellatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0038","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
37,"Scophthalmus_maximus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0039","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
38,"Astronotus_ocellatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0040","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
39,"Astronotus_ocellatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0041","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
40,"Oreochromis_niloticus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0042","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
41,"Oreochromis_niloticus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0043","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
42,"Oreochromis_niloticus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0044","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
43,"Pterophyllum_scalare",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0045","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
44,"Poecilia_latipinna",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0046","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
45,"Poecilia_reticulata",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0047","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
46,"Poecilia_reticulata",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0048","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
47,"Poecilia_reticulata",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0049","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
48,"Poropanchax_normani",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0050","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
49,"Poropanchax_normani",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0051","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
50,"Xiphophorus_hellerii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0052","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
51,"Xiphophorus_hellerii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0053","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
52,"Xiphophorus_hellerii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0054","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
53,"Xiphophorus_hellerii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0055","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
54,"Xiphophorus_maculatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0056","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
55,"Mugil_cephalus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0057","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
56,"Mugil_cephalus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0058","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
57,"Larimichthys_crocea",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0059","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
58,"Larimichthys_crocea",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0060","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
59,"Sciaenops_ocellatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0061","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
60,"Platax_orbicularis",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0062","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
61,"Lutjanus_erythropterus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0063","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
62,"Acanthopagrus_schlegelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0064","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
63,"Acanthopagrus_schlegelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0065","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
64,"Acanthopagrus_schlegelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0066","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
65,"Acanthopagrus_schlegelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0067","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
66,"Lethrinus_nebulosus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0068","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
67,"Lethrinus_nebulosus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0069","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
68,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0070","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
69,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0071","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
70,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0072","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
71,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0073","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
72,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0074","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
73,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0075","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
74,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0076","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
75,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0077","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
76,"Pagrus_major",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0078","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
77,"Rhabdosargus_sarba",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0079","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
78,"Lateolabrax_japonicus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0080","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
79,"Lateolabrax_japonicus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0081","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
80,"Lateolabrax_japonicus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0082","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
81,"Lateolabrax_japonicus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0083","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
82,"Lateolabrax_maculatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0084","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
83,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0085","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
84,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0086","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
85,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0087","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
86,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0088","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
87,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0089","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
88,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0090","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
89,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0091","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
90,"Maccullochella_peelii",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0092","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
91,"Micropterus_salmoides",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0093","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
92,"Micropterus_salmoides",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0094","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
93,"Micropterus_salmoides",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0095","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
94,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0096","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
95,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0097","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
96,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0098","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
97,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0099","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
98,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0100","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
99,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0101","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
100,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0102","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
101,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0103","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
102,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0104","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
103,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0105","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
104,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0106","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
105,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0107","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
106,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0108","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
107,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0109","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
108,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0110","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
109,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0111","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
110,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0112","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
111,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0113","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
112,"Oplegnathus_fasciatus",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","XLSX_R0114","binary","Null","record_equal","full","full","64268a9f42f91546868260c9b94b9604126edf13e44f7ba053ea52c9ecee1ee2"
